,months_since_last_delinq,inquiries_last_12m,months_since_90d_late,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,interest_rate,square_months_since_last_delinq,never_late_payment,delinq_risk_category,log_total_debit_limit,log_num_active_debit_accounts,has_bankruptcy
7173,34.0,10,39.0,7,1,2000,2,89.4,0,20.39,1156.0,0,Moderate Risk,7.601402334583733,0.6931471805599453,0
7174,119.0,8,129.0,10,5,12900,3,100.0,1,10.41,14161.0,1,Perfect,9.465060106725137,1.791759469228055,1
7175,119.0,0,129.0,2,9,37200,3,100.0,0,14.08,14161.0,1,Perfect,10.524090921620362,2.302585092994046,0
7176,44.0,2,129.0,2,3,34300,0,90.0,0,12.61,1936.0,1,Moderate Risk,10.442929787247998,1.3862943611198906,0
7177,8.0,9,129.0,4,7,14000,0,81.3,0,16.01,64.0,1,Moderate Risk,9.546884034617925,2.0794415416798357,0
7178,68.0,0,68.0,6,5,27100,0,100.0,0,10.9,4624.0,0,Perfect,10.207325906555994,1.791759469228055,0
7179,47.0,1,47.0,3,3,7000,0,85.7,0,13.59,2209.0,0,Moderate Risk,8.853808274977197,1.3862943611198906,0
7180,119.0,8,129.0,7,2,28400,6,100.0,1,6.72,14161.0,1,Perfect,10.254179634797001,1.0986122886681098,1
7181,119.0,1,129.0,3,2,4400,0,100.0,1,26.3,14161.0,1,Perfect,8.38958706681109,1.0986122886681098,1
7182,119.0,1,129.0,2,3,18500,0,100.0,0,15.05,14161.0,1,Perfect,9.825580063659602,1.3862943611198906,0
7183,119.0,4,129.0,7,10,62600,3,100.0,0,10.9,14161.0,1,Perfect,11.044536531401494,2.3978952727983707,0
7184,24.0,6,129.0,9,2,7000,2,87.0,1,20.0,576.0,1,Moderate Risk,8.853808274977197,1.0986122886681098,1
7185,119.0,2,129.0,2,0,26700,2,100.0,0,7.35,14161.0,1,Perfect,10.192456296870509,0.0,0
7186,32.0,0,32.0,8,4,16600,3,92.3,0,14.07,1024.0,0,Moderate Risk,9.717218213494077,1.6094379124341003,0
7187,8.0,0,81.0,4,2,15000,0,83.3,0,13.59,64.0,0,Moderate Risk,9.61587214452889,1.0986122886681098,0
7188,119.0,0,129.0,0,4,4700,0,100.0,0,16.01,14161.0,1,Perfect,8.45553053102413,1.6094379124341003,0
7189,119.0,3,129.0,4,1,8800,1,100.0,1,10.42,14161.0,1,Perfect,9.082620630373812,0.6931471805599453,1
7190,119.0,2,129.0,3,2,20100,0,100.0,0,6.07,14161.0,1,Perfect,9.908524844053396,1.0986122886681098,0
7191,119.0,1,129.0,5,3,10200,0,100.0,0,11.98,14161.0,1,Perfect,9.23024103368252,1.3862943611198906,0
7192,119.0,0,129.0,3,8,118200,2,100.0,0,5.32,14161.0,1,Perfect,11.680141844155234,2.1972245773362196,0
7193,119.0,4,129.0,6,3,28500,1,100.0,0,22.9,14161.0,1,Perfect,10.25769445336048,1.3862943611198906,0
7194,119.0,0,129.0,3,1,30100,3,100.0,0,9.92,14161.0,1,Perfect,10.31231367277647,0.6931471805599453,0
7195,119.0,0,129.0,2,3,25500,0,100.0,0,7.35,14161.0,1,Perfect,10.146472946063877,1.3862943611198906,0
7196,119.0,0,129.0,0,3,8200,3,100.0,0,12.62,14161.0,1,Perfect,9.012011377036412,1.3862943611198906,0
7197,119.0,2,129.0,7,5,23500,2,100.0,0,21.85,14161.0,1,Perfect,10.064798252418377,1.791759469228055,0
7198,119.0,0,129.0,2,1,3800,0,100.0,0,14.07,14161.0,1,Perfect,8.24301946898925,0.6931471805599453,0
7199,119.0,1,129.0,2,3,15000,0,100.0,0,9.43,14161.0,1,Perfect,9.61587214452889,1.3862943611198906,0
7200,63.0,1,129.0,2,0,10400,5,95.8,0,6.08,3969.0,1,Low Risk,9.249657234353133,0.0,0
7201,119.0,2,129.0,3,5,105400,6,100.0,0,6.71,14161.0,1,Perfect,11.565527402710426,1.791759469228055,0
7202,119.0,1,129.0,3,0,0,0,100.0,1,9.43,14161.0,1,Perfect,0.0,0.0,1
7203,24.0,1,129.0,4,4,11900,1,85.0,0,9.44,576.0,1,Moderate Risk,9.38437770918244,1.6094379124341003,0
7204,119.0,1,129.0,3,0,12000,0,100.0,0,5.31,14161.0,1,Perfect,9.392745258631441,0.0,0
7205,37.0,5,129.0,6,3,29500,1,95.5,0,9.44,1369.0,1,Low Risk,10.292179440058462,1.3862943611198906,0
7206,119.0,1,129.0,4,7,61300,2,100.0,0,15.05,14161.0,1,Perfect,11.023551435004947,2.0794415416798357,0
7207,119.0,2,129.0,5,1,3000,0,100.0,0,16.02,14161.0,1,Perfect,8.006700845440367,0.6931471805599453,0
7208,119.0,0,129.0,1,2,16000,0,100.0,0,7.35,14161.0,1,Perfect,9.680406499268875,1.0986122886681098,0
7209,59.0,1,129.0,7,5,13500,0,95.7,0,12.62,3481.0,1,Low Risk,9.510519035757246,1.791759469228055,0
7210,82.0,0,82.0,3,2,7600,3,94.1,1,9.43,6724.0,0,Moderate Risk,8.936035096566041,1.0986122886681098,1
7211,17.0,1,40.0,4,1,2500,2,84.6,0,10.41,289.0,0,Moderate Risk,7.824445930877619,0.6931471805599453,0
7212,22.0,3,29.0,9,3,5600,0,84.8,0,12.61,484.0,0,Moderate Risk,8.630700432209832,1.3862943611198906,0
7213,43.0,2,43.0,3,3,11900,1,93.8,0,9.93,1849.0,0,Moderate Risk,9.38437770918244,1.3862943611198906,0
7214,42.0,0,42.0,2,4,13500,4,63.6,0,13.59,1764.0,0,High Risk,9.510519035757246,1.6094379124341003,0
7215,119.0,4,129.0,13,3,18500,0,100.0,0,13.58,14161.0,1,Perfect,9.825580063659602,1.3862943611198906,0
7216,30.0,10,30.0,2,1,500,1,60.7,0,22.91,900.0,0,High Risk,6.2166061010848646,0.6931471805599453,0
7217,119.0,4,129.0,5,3,8500,2,100.0,0,18.45,14161.0,1,Perfect,9.04793908261736,1.3862943611198906,0
7218,34.0,2,48.0,4,2,12000,2,81.3,0,13.58,1156.0,0,Moderate Risk,9.392745258631441,1.0986122886681098,0
7219,119.0,0,129.0,8,9,66100,0,100.0,0,19.42,14161.0,1,Perfect,11.098939154318382,2.302585092994046,0
7220,119.0,0,129.0,2,6,52300,0,100.0,0,9.44,14161.0,1,Perfect,10.86477077032911,1.9459101490553132,0
7221,119.0,7,129.0,16,13,189300,0,100.0,0,7.35,14161.0,1,Perfect,12.15109361980364,2.6390573296152584,0
7222,45.0,0,129.0,2,1,27500,2,93.8,0,10.91,2025.0,1,Moderate Risk,10.221977646629885,0.6931471805599453,0
7223,19.0,2,129.0,4,7,41000,1,97.6,0,6.72,361.0,1,Low Risk,10.62135173563291,2.0794415416798357,0
7224,119.0,0,129.0,4,2,5400,3,100.0,0,13.59,14161.0,1,Perfect,8.594339400592892,1.0986122886681098,0
7225,119.0,1,129.0,3,1,13300,1,93.3,0,13.59,14161.0,1,Moderate Risk,9.495594499353297,0.6931471805599453,0
7226,119.0,1,129.0,6,1,4500,2,100.0,1,9.92,14161.0,1,Perfect,8.412054873292933,0.6931471805599453,1
7227,68.0,2,129.0,7,2,21300,1,94.4,1,15.05,4624.0,1,Moderate Risk,9.966509298952284,1.0986122886681098,1
7228,119.0,0,129.0,1,3,10300,2,100.0,0,20.0,14161.0,1,Perfect,9.239996256883693,1.3862943611198906,0
7229,119.0,4,129.0,3,1,2500,0,100.0,0,17.09,14161.0,1,Perfect,7.824445930877619,0.6931471805599453,0
7230,119.0,0,129.0,0,4,39700,0,100.0,0,6.71,14161.0,1,Perfect,10.589131655274922,1.6094379124341003,0
7231,119.0,0,129.0,3,5,28500,1,100.0,1,11.98,14161.0,1,Perfect,10.25769445336048,1.791759469228055,1
7232,75.0,6,75.0,5,3,17500,6,97.7,0,12.61,5625.0,0,Low Risk,9.770013301136158,1.3862943611198906,0
7233,68.0,2,129.0,3,1,4000,1,93.8,0,14.08,4624.0,1,Moderate Risk,8.294299608857235,0.6931471805599453,0
7234,119.0,1,129.0,6,4,55000,3,100.0,0,9.93,14161.0,1,Perfect,10.915106645867503,1.6094379124341003,0
7235,10.0,9,47.0,2,3,16000,2,81.0,0,9.92,100.0,0,Moderate Risk,9.680406499268875,1.3862943611198906,0
7236,119.0,4,129.0,4,2,18500,1,100.0,0,13.59,14161.0,1,Perfect,9.825580063659602,1.0986122886681098,0
7237,119.0,3,129.0,4,5,49000,2,100.0,0,6.07,14161.0,1,Perfect,10.799595985047786,1.791759469228055,0
7238,119.0,6,129.0,5,5,17700,1,100.0,1,10.91,14161.0,1,Perfect,9.781376414141157,1.791759469228055,1
7239,20.0,1,129.0,1,1,21000,0,90.0,0,13.59,400.0,1,Moderate Risk,9.952325334619427,0.6931471805599453,0
7240,25.0,5,25.0,5,8,14700,0,92.3,0,15.04,625.0,0,Moderate Risk,9.595670797663967,2.1972245773362196,0
7241,119.0,2,129.0,4,2,15300,0,100.0,1,12.62,14161.0,1,Perfect,9.635673464721814,1.0986122886681098,1
7242,119.0,0,129.0,1,3,26800,0,100.0,0,16.02,14161.0,1,Perfect,10.196194479235656,1.3862943611198906,0
7243,49.0,2,62.0,4,2,4800,0,60.0,0,15.04,2401.0,0,High Risk,8.476579508530941,1.0986122886681098,0
7244,119.0,0,129.0,3,5,10000,0,100.0,0,11.98,14161.0,1,Perfect,9.210440366976517,1.791759469228055,0
7245,46.0,3,46.0,7,3,39500,6,96.8,0,6.72,2116.0,0,Low Risk,10.584081267024454,1.3862943611198906,0
7246,51.0,2,51.0,2,2,10700,0,93.8,0,10.91,2601.0,0,Moderate Risk,9.278092474027002,1.0986122886681098,0
7247,119.0,1,129.0,6,1,10000,3,100.0,0,10.9,14161.0,1,Perfect,9.210440366976517,0.6931471805599453,0
7248,28.0,3,28.0,4,5,12100,3,87.9,0,7.35,784.0,0,Moderate Risk,9.401043372798053,1.791759469228055,0
7249,45.0,0,45.0,1,4,71900,1,83.3,0,7.34,2025.0,0,Moderate Risk,11.183045451818261,1.6094379124341003,0
7250,119.0,1,129.0,6,1,9900,0,100.0,0,9.92,14161.0,1,Perfect,9.200391041122515,0.6931471805599453,0
7251,5.0,3,129.0,5,6,26400,2,70.8,0,24.84,25.0,1,High Risk,10.181157167204903,1.9459101490553132,0
7252,119.0,2,129.0,7,4,116700,2,100.0,0,7.34,14161.0,1,Perfect,11.667370387218226,1.6094379124341003,0
7253,119.0,4,129.0,15,1,52700,4,100.0,0,10.41,14161.0,1,Perfect,10.872389709681492,0.6931471805599453,0
7254,119.0,0,129.0,2,2,13500,1,100.0,1,9.43,14161.0,1,Perfect,9.510519035757246,1.0986122886681098,1
7255,119.0,12,129.0,3,5,199500,0,100.0,0,15.05,14161.0,1,Perfect,12.20357452783082,1.791759469228055,0
7256,119.0,3,129.0,5,4,65900,5,100.0,0,12.61,14161.0,1,Perfect,11.095908894882296,1.6094379124341003,0
7257,119.0,0,129.0,8,6,54100,0,100.0,0,9.92,14161.0,1,Perfect,10.898607948952096,1.9459101490553132,0
7258,20.0,1,129.0,6,9,62200,0,97.0,0,19.42,400.0,1,Low Risk,11.038126355768453,2.302585092994046,0
7259,119.0,1,129.0,4,6,25000,0,100.0,1,21.45,14161.0,1,Perfect,10.12667110305036,1.9459101490553132,1
7260,119.0,1,129.0,8,4,12400,0,100.0,0,10.9,14161.0,1,Perfect,9.425532393502772,1.6094379124341003,0
7261,119.0,6,129.0,12,6,82700,6,100.0,0,6.72,14161.0,1,Perfect,11.322986972837104,1.9459101490553132,0
7262,119.0,0,129.0,5,4,43000,2,100.0,0,12.61,14161.0,1,Perfect,10.668978650219241,1.6094379124341003,0
7263,119.0,6,129.0,5,4,29200,1,100.0,0,7.96,14161.0,1,Perfect,10.281958234245314,1.6094379124341003,0
7264,119.0,8,129.0,3,3,27600,0,100.0,0,9.93,14161.0,1,Perfect,10.225607282932941,1.3862943611198906,0
7265,37.0,7,37.0,8,2,2500,1,87.0,0,16.02,1369.0,0,Moderate Risk,7.824445930877619,1.0986122886681098,0
7266,119.0,2,129.0,1,1,31000,0,100.0,0,9.44,14161.0,1,Perfect,10.34177474101152,0.6931471805599453,0
7267,119.0,1,129.0,5,3,18700,3,100.0,0,9.93,14161.0,1,Perfect,9.83633227734872,1.3862943611198906,0
7268,24.0,0,129.0,5,8,8100,0,94.7,0,14.08,576.0,1,Moderate Risk,8.999742789830492,2.1972245773362196,0
7269,11.0,3,11.0,8,3,41800,1,95.8,0,13.58,121.0,0,Low Risk,10.640675541671662,1.3862943611198906,0
7270,119.0,0,129.0,1,3,17000,0,90.0,0,9.92,14161.0,1,Moderate Risk,9.741027444837728,1.3862943611198906,0
7271,56.0,1,56.0,3,1,22300,4,92.9,0,9.44,3136.0,0,Moderate Risk,10.012386799492118,0.6931471805599453,0
7272,67.0,5,74.0,6,2,2900,3,86.7,1,18.45,4489.0,0,Moderate Risk,7.972810784121404,1.0986122886681098,1
7273,50.0,2,129.0,3,5,35300,2,97.1,0,10.41,2500.0,1,Low Risk,10.471666571132038,1.791759469228055,0
7274,119.0,1,129.0,8,5,7800,2,100.0,1,10.42,14161.0,1,Perfect,8.962007209588313,1.791759469228055,1
7275,119.0,1,129.0,2,4,41700,3,100.0,0,6.07,14161.0,1,Perfect,10.638280388314705,1.6094379124341003,0
7276,119.0,11,129.0,13,3,48800,3,100.0,0,15.04,14161.0,1,Perfect,10.795506083434564,1.3862943611198906,0
7277,119.0,0,129.0,1,4,28000,0,100.0,0,9.93,14161.0,1,Perfect,10.239995502805316,1.6094379124341003,0
7278,119.0,0,129.0,7,3,13800,0,100.0,0,6.08,14161.0,1,Perfect,9.53249633228804,1.3862943611198906,0
7279,119.0,0,129.0,1,4,40600,0,100.0,0,15.05,14161.0,1,Perfect,10.611547975828369,1.6094379124341003,0
7280,10.0,0,25.0,1,3,19800,3,70.0,0,23.87,100.0,0,High Risk,9.893487720457795,1.3862943611198906,0
7281,15.0,2,22.0,3,2,1800,0,80.0,0,19.42,225.0,0,High Risk,7.496097345175956,1.0986122886681098,0
7282,50.0,3,50.0,11,2,26800,0,100.0,0,16.02,2500.0,0,Perfect,10.196194479235656,1.0986122886681098,0
7283,119.0,1,129.0,7,8,54100,0,100.0,0,26.77,14161.0,1,Perfect,10.898607948952096,2.1972245773362196,0
7284,73.0,1,73.0,8,3,5500,0,100.0,0,10.91,5329.0,0,Perfect,8.612685172875459,1.3862943611198906,0
7285,79.0,1,79.0,10,1,6200,0,83.3,0,7.96,6241.0,0,Moderate Risk,8.732465848349879,0.6931471805599453,0
7286,119.0,0,129.0,2,6,16600,1,100.0,0,10.42,14161.0,1,Perfect,9.717218213494077,1.9459101490553132,0
7287,119.0,3,129.0,8,0,34300,3,100.0,1,6.72,14161.0,1,Perfect,10.442929787247998,0.0,1
7288,119.0,6,129.0,8,5,60500,0,100.0,0,16.02,14161.0,1,Perfect,11.010415172807951,1.791759469228055,0
7289,41.0,4,64.0,4,3,9500,6,85.7,0,13.59,1681.0,0,Moderate Risk,9.15915233520675,1.3862943611198906,0
7290,119.0,1,129.0,2,2,6000,2,100.0,0,7.34,14161.0,1,Perfect,8.699681400989514,1.0986122886681098,0
7291,119.0,3,129.0,2,4,18900,6,100.0,0,7.35,14161.0,1,Perfect,9.846970109700957,1.6094379124341003,0
7292,119.0,0,129.0,4,3,7500,1,100.0,0,30.17,14161.0,1,Perfect,8.922791623969637,1.3862943611198906,0
7293,13.0,0,13.0,0,1,1700,1,84.0,0,15.05,169.0,0,Moderate Risk,7.438971592395862,0.6931471805599453,0
7294,119.0,10,129.0,5,4,47000,0,100.0,0,9.44,14161.0,1,Perfect,10.757924157061597,1.6094379124341003,0
7295,119.0,2,18.0,3,2,9500,0,100.0,0,15.04,14161.0,0,Perfect,9.15915233520675,1.0986122886681098,0
7296,119.0,2,129.0,3,3,30600,3,100.0,0,7.34,14161.0,1,Perfect,10.328787967145063,1.3862943611198906,0
7297,119.0,1,129.0,3,2,14500,0,100.0,0,7.34,14161.0,1,Perfect,9.581972891547895,1.0986122886681098,0
7298,119.0,0,129.0,3,6,96500,0,100.0,0,13.59,14161.0,1,Perfect,11.477308649967686,1.9459101490553132,0
7299,119.0,9,129.0,5,5,52800,2,100.0,0,11.99,14161.0,1,Perfect,10.874285408908944,1.791759469228055,0
7300,119.0,10,129.0,8,3,55000,5,100.0,0,6.72,14161.0,1,Perfect,10.915106645867503,1.3862943611198906,0
7301,46.0,3,46.0,5,7,64500,3,80.6,1,10.42,2116.0,0,Moderate Risk,11.07443600653965,2.0794415416798357,1
7302,119.0,4,129.0,7,6,49000,6,100.0,0,18.06,14161.0,1,Perfect,10.799595985047786,1.9459101490553132,0
7303,119.0,0,129.0,2,0,0,0,100.0,0,21.45,14161.0,1,Perfect,0.0,0.0,0
7304,119.0,0,129.0,6,4,57200,3,100.0,0,5.31,14161.0,1,Perfect,10.954326659732555,1.6094379124341003,0
7305,119.0,1,129.0,2,5,31100,1,100.0,0,13.58,14161.0,1,Perfect,10.344995251991222,1.791759469228055,0
7306,9.0,9,53.0,1,1,500,1,53.3,0,11.99,81.0,0,High Risk,6.2166061010848646,0.6931471805599453,0
7307,119.0,2,129.0,8,1,34300,0,100.0,0,21.45,14161.0,1,Perfect,10.442929787247998,0.6931471805599453,0
7308,33.0,5,129.0,8,3,26900,2,94.3,0,9.93,1089.0,1,Moderate Risk,10.199918739620157,1.3862943611198906,0
7309,119.0,0,129.0,1,3,9000,0,100.0,0,14.07,14161.0,1,Perfect,9.105090961257085,1.3862943611198906,0
7310,119.0,2,129.0,4,3,18500,0,100.0,0,7.35,14161.0,1,Perfect,9.825580063659602,1.3862943611198906,0
7311,119.0,0,129.0,2,3,4700,0,100.0,0,14.08,14161.0,1,Perfect,8.45553053102413,1.3862943611198906,0
7312,119.0,2,129.0,3,2,1700,0,100.0,1,7.35,14161.0,1,Perfect,7.438971592395862,1.0986122886681098,1
7313,119.0,0,129.0,3,3,20500,0,90.9,0,14.08,14161.0,1,Moderate Risk,9.928228944424575,1.3862943611198906,0
7314,41.0,1,75.0,5,8,9900,2,78.9,0,10.91,1681.0,0,High Risk,9.200391041122515,2.1972245773362196,0
7315,119.0,0,129.0,6,7,47400,0,100.0,1,12.62,14161.0,1,Perfect,10.766398604507042,2.0794415416798357,1
7316,66.0,2,24.0,3,3,10000,2,73.0,0,12.61,4356.0,0,High Risk,9.210440366976517,1.3862943611198906,0
7317,119.0,0,129.0,2,2,22500,2,100.0,0,5.31,14161.0,1,Perfect,10.021315031649332,1.0986122886681098,0
7318,36.0,4,129.0,6,4,19000,3,92.5,0,15.05,1296.0,1,Moderate Risk,9.852246888342531,1.6094379124341003,0
7319,119.0,0,129.0,1,1,16000,0,100.0,0,9.92,14161.0,1,Perfect,9.680406499268875,0.6931471805599453,0
7320,119.0,5,129.0,2,2,14700,2,100.0,0,5.32,14161.0,1,Perfect,9.595670797663967,1.0986122886681098,0
7321,37.0,0,72.0,2,3,16600,0,78.9,0,28.72,1369.0,0,High Risk,9.717218213494077,1.3862943611198906,0
7322,119.0,2,129.0,8,3,39500,3,100.0,0,7.97,14161.0,1,Perfect,10.584081267024454,1.3862943611198906,0
7323,48.0,0,48.0,4,2,29000,0,52.9,1,22.9,2304.0,0,High Risk,10.275085591132715,1.0986122886681098,1
7324,119.0,0,129.0,6,4,30200,1,100.0,0,13.59,14161.0,1,Perfect,10.315630315397533,1.6094379124341003,0
7325,119.0,5,129.0,2,2,11000,0,100.0,0,16.02,14161.0,1,Perfect,9.305741456739435,1.0986122886681098,0
7326,119.0,0,129.0,1,0,0,1,100.0,0,7.97,14161.0,1,Perfect,0.0,0.0,0
7327,119.0,2,129.0,3,2,27400,0,100.0,0,6.71,14161.0,1,Perfect,10.21833478806055,1.0986122886681098,0
7328,119.0,0,129.0,6,3,15400,1,100.0,0,7.34,14161.0,1,Perfect,9.642187721358466,1.3862943611198906,0
7329,22.0,0,22.0,0,3,51300,0,90.9,0,10.9,484.0,0,Moderate Risk,10.84546552414626,1.3862943611198906,0
7330,119.0,2,129.0,3,14,112040,4,100.0,0,10.42,14161.0,1,Perfect,11.626620154718005,2.70805020110221,0
7331,62.0,1,65.0,4,2,6300,0,77.8,0,21.85,3844.0,0,High Risk,8.748463629942055,1.0986122886681098,0
7332,119.0,5,129.0,4,5,19200,0,100.0,0,9.92,14161.0,1,Perfect,9.862717639992917,1.791759469228055,0
7333,61.0,1,129.0,8,9,62400,3,97.0,0,11.99,3721.0,1,Low Risk,11.041336579870135,2.302585092994046,0
7334,64.0,2,64.0,7,6,8800,3,94.1,0,17.09,4096.0,0,Moderate Risk,9.082620630373812,1.9459101490553132,0
7335,119.0,0,129.0,2,3,10500,0,100.0,1,20.0,14161.0,1,Perfect,9.259225769705994,1.3862943611198906,1
7336,40.0,3,129.0,13,7,11300,2,88.0,0,10.9,1600.0,1,Moderate Risk,9.332646496360152,2.0794415416798357,0
7337,119.0,0,129.0,6,9,49600,0,100.0,0,15.05,14161.0,1,Perfect,10.811766273800105,2.302585092994046,0
7338,106.0,5,106.0,2,6,47900,2,95.7,0,13.58,11236.0,0,Low Risk,10.776891660007811,1.9459101490553132,0
7339,34.0,3,129.0,6,6,20000,0,93.3,0,19.03,1156.0,1,Moderate Risk,9.90353755128617,1.9459101490553132,0
7340,33.0,1,33.0,3,1,1800,0,72.7,0,25.82,1089.0,0,High Risk,7.496097345175956,0.6931471805599453,0
7341,119.0,1,129.0,1,5,36600,1,100.0,0,11.98,14161.0,1,Perfect,10.50783084142058,1.791759469228055,0
7342,119.0,2,129.0,3,4,6700,0,100.0,0,21.45,14161.0,1,Perfect,8.81001204797317,1.6094379124341003,0
7343,10.0,2,10.0,5,3,22100,0,96.9,0,9.93,100.0,0,Low Risk,10.003378135350923,1.3862943611198906,0
7344,119.0,3,129.0,6,2,6700,2,100.0,1,16.02,14161.0,1,Perfect,8.81001204797317,1.0986122886681098,1
7345,119.0,2,129.0,8,5,86100,0,100.0,0,7.34,14161.0,1,Perfect,11.363276304750233,1.791759469228055,0
7346,66.0,0,66.0,1,4,28400,3,95.5,0,11.99,4356.0,0,Low Risk,10.254179634797001,1.6094379124341003,0
7347,119.0,1,129.0,4,6,65900,2,100.0,0,19.03,14161.0,1,Perfect,11.095908894882296,1.9459101490553132,0
7348,119.0,0,129.0,1,1,6400,0,100.0,0,17.09,14161.0,1,Perfect,8.764209507142004,0.6931471805599453,0
7349,54.0,4,129.0,7,8,47400,1,95.5,0,9.44,2916.0,1,Low Risk,10.766398604507042,2.1972245773362196,0
7350,16.0,2,129.0,3,3,64700,0,92.6,0,6.07,256.0,1,Moderate Risk,11.07753193632009,1.3862943611198906,0
7351,119.0,2,129.0,3,3,19700,0,100.0,0,9.93,14161.0,1,Perfect,9.888424674859083,1.3862943611198906,0
7352,57.0,1,67.0,7,2,11100,2,88.9,1,6.72,3249.0,0,Moderate Risk,9.314790473332646,1.0986122886681098,1
7353,25.0,0,129.0,3,4,50300,5,96.9,0,16.02,625.0,1,Low Risk,10.825780236605917,1.6094379124341003,0
7354,51.0,4,51.0,3,1,5300,0,85.7,0,9.44,2601.0,0,Moderate Risk,8.575650760987806,0.6931471805599453,0
7355,119.0,1,129.0,5,3,22200,1,100.0,0,6.07,14161.0,1,Perfect,10.007892611890918,1.3862943611198906,0
7356,119.0,0,129.0,3,4,19700,1,93.8,0,9.93,14161.0,1,Moderate Risk,9.888424674859083,1.6094379124341003,0
7357,119.0,6,129.0,5,4,18800,2,100.0,0,18.06,14161.0,1,Perfect,9.841665338892785,1.6094379124341003,0
7358,45.0,0,129.0,3,4,33900,1,96.3,0,12.61,2025.0,1,Low Risk,10.431199791458543,1.6094379124341003,0
7359,119.0,0,129.0,3,1,4500,0,100.0,1,7.35,14161.0,1,Perfect,8.412054873292933,0.6931471805599453,1
7360,119.0,0,129.0,2,9,52900,0,100.0,0,13.59,14161.0,1,Perfect,10.876177521259402,2.302585092994046,0
7361,46.0,1,54.0,4,1,3300,4,80.0,0,10.9,2116.0,0,High Risk,8.101980731853192,0.6931471805599453,0
7362,119.0,3,129.0,5,1,5700,0,100.0,0,11.98,14161.0,1,Perfect,8.648396877031582,0.6931471805599453,0
7363,119.0,0,129.0,1,5,10700,0,100.0,0,14.08,14161.0,1,Perfect,9.278092474027002,1.791759469228055,0
7364,119.0,0,129.0,0,4,23000,0,100.0,0,7.35,14161.0,1,Perfect,10.043292972227004,1.6094379124341003,0
7365,12.0,4,12.0,7,4,6300,1,93.8,0,10.91,144.0,0,Moderate Risk,8.748463629942055,1.6094379124341003,0
7366,119.0,0,129.0,5,3,8500,0,100.0,0,9.92,14161.0,1,Perfect,9.04793908261736,1.3862943611198906,0
7367,119.0,2,129.0,4,2,16200,1,100.0,0,7.97,14161.0,1,Perfect,9.692828247710418,1.0986122886681098,0
7368,119.0,1,129.0,3,9,61300,0,100.0,1,12.62,14161.0,1,Perfect,11.023551435004947,2.302585092994046,1
7369,6.0,1,73.0,0,3,16800,5,80.0,0,28.72,36.0,0,High Risk,9.729193687429403,1.3862943611198906,0
7370,21.0,1,129.0,2,5,24300,0,90.0,0,20.0,441.0,1,Moderate Risk,10.098272780745283,1.791759469228055,0
7371,119.0,1,129.0,4,6,109600,0,100.0,0,6.08,14161.0,1,Perfect,11.604601777542019,1.9459101490553132,0
7372,119.0,2,129.0,6,3,20000,2,100.0,0,12.61,14161.0,1,Perfect,9.90353755128617,1.3862943611198906,0
7373,119.0,5,129.0,2,3,8100,0,100.0,1,17.09,14161.0,1,Perfect,8.999742789830492,1.3862943611198906,1
7374,119.0,6,129.0,10,1,34200,3,100.0,0,7.97,14161.0,1,Perfect,10.440010162389305,0.6931471805599453,0
7375,119.0,0,129.0,3,3,17300,0,100.0,0,23.87,14161.0,1,Perfect,9.758519582283522,1.3862943611198906,0
7376,119.0,1,129.0,5,3,16800,0,100.0,1,7.96,14161.0,1,Perfect,9.729193687429403,1.3862943611198906,1
7377,12.0,2,129.0,7,2,68500,3,96.8,0,6.08,144.0,1,Low Risk,11.134603622683905,1.0986122886681098,0
7378,15.0,8,15.0,8,6,26500,3,83.8,0,12.62,225.0,0,Moderate Risk,10.184937747111391,1.9459101490553132,0
7379,119.0,4,129.0,6,7,68200,0,100.0,0,14.08,14161.0,1,Perfect,11.130214506480655,2.0794415416798357,0
7380,29.0,4,61.0,8,5,18200,5,80.8,0,10.9,841.0,0,Moderate Risk,9.809231816610408,1.791759469228055,0
7381,119.0,4,129.0,6,1,3500,4,100.0,0,30.65,14161.0,1,Perfect,8.160803920954665,0.6931471805599453,0
7382,119.0,3,129.0,14,2,20900,0,100.0,1,15.05,14161.0,1,Perfect,9.94755228369823,1.0986122886681098,1
7383,119.0,0,129.0,2,2,15400,1,100.0,1,11.99,14161.0,1,Perfect,9.642187721358466,1.0986122886681098,1
7384,119.0,2,129.0,4,4,36200,0,100.0,0,17.09,14161.0,1,Perfect,10.49684202174171,1.6094379124341003,0
7385,119.0,0,129.0,2,6,92500,1,100.0,0,7.35,14161.0,1,Perfect,11.434974734252892,1.9459101490553132,0
7386,119.0,1,129.0,4,2,6700,0,100.0,0,13.58,14161.0,1,Perfect,8.81001204797317,1.0986122886681098,0
7387,43.0,1,43.0,10,5,29400,0,86.0,0,15.04,1849.0,0,Moderate Risk,10.288783966353765,1.791759469228055,0
7388,66.0,8,66.0,7,2,7900,3,92.9,1,10.41,4356.0,0,Moderate Risk,8.974744612722734,1.0986122886681098,1
7389,28.0,9,28.0,10,8,34300,1,97.7,1,16.02,784.0,0,Low Risk,10.442929787247998,2.1972245773362196,1
7390,4.0,0,51.0,1,1,2300,1,82.1,0,16.01,16.0,0,Moderate Risk,7.741099090035366,0.6931471805599453,0
